Time,Open,High,Low,Close,Volume
2014/11/12 22:00:00,1.52458,1.52516,1.52438,1.52458,623
2014/11/12 22:30:00,1.52458,1.52499,1.52416,1.52478,932
2014/11/12 23:00:00,1.52478,1.52483,1.52433,1.52458,765
2014/11/12 23:30:00,1.52458,1.52523,1.52449,1.52493,1057
2014/11/13 00:00:00,1.52494,1.52521,1.52416,1.52435,1499
2014/11/13 00:30:00,1.52438,1.52478,1.52418,1.52442,1275
2014/11/13 01:00:00,1.52442,1.52483,1.52435,1.52464,1343
2014/11/13 01:30:00,1.52463,1.52468,1.52366,1.52369,1727
2014/11/13 02:00:00,1.52369,1.52379,1.52296,1.52317,1590
2014/11/13 02:30:00,1.52318,1.52413,1.52311,1.52396,2584
2014/11/13 03:00:00,1.52397,1.52444,1.52386,1.52404,1516
2014/11/13 03:30:00,1.52404,1.52433,1.5237,1.52395,2140
2014/11/13 04:00:00,1.52395,1.52408,1.52343,1.52363,1268
2014/11/13 04:30:00,1.52363,1.52405,1.52348,1.52374,1366
2014/11/13 05:00:00,1.52374,1.52376,1.52319,1.52335,1214
2014/11/13 05:30:00,1.52335,1.52399,1.52322,1.52369,1384
2014/11/13 06:00:00,1.52369,1.52418,1.5234,1.52365,1523
2014/11/13 06:30:00,1.52364,1.52406,1.52363,1.524,1172
2014/11/13 07:00:00,1.52398,1.52471,1.52356,1.52374,2269
2014/11/13 07:30:00,1.52373,1.5239,1.5217,1.52219,2845
2014/11/13 08:00:00,1.5222,1.52312,1.52104,1.52183,3834
2014/11/13 08:30:00,1.52182,1.52218,1.52064,1.52091,3483
2014/11/13 09:00:00,1.52094,1.52112,1.51964,1.51997,3153
2014/11/13 09:30:00,1.51998,1.52086,1.51985,1.51993,2950
2014/11/13 10:00:00,1.51997,1.52004,1.51821,1.51934,3236
2014/11/13 10:30:00,1.5193,1.52028,1.51922,1.51971,2918
2014/11/13 11:00:00,1.51971,1.51993,1.519,1.5198,3041
2014/11/13 11:30:00,1.51979,1.52023,1.51867,1.51893,2582
2014/11/13 12:00:00,1.51888,1.51915,1.51791,1.51822,3124
2014/11/13 12:30:00,1.5182,1.51882,1.51741,1.51861,2986
2014/11/13 13:00:00,1.51861,1.51899,1.51808,1.51808,3579
2014/11/13 13:30:00,1.51758,1.51873,1.51741,1.51846,4426
2014/11/13 14:00:00,1.51848,1.5185,1.51731,1.51753,3544
2014/11/13 14:30:00,1.5175,1.51858,1.51748,1.5181,3400
